Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
D:\_summer\projekts\20130626\testproject\18\01.bmp;99;84.1569;103.756;69.3046;872;754;532;354;235;223;159;130;117;110;82;81;73;42;31;31;31;31;31;94.1119;98;8.90216;9.71442;0;0;0;0;0;0;0;0;29;0;74;25;3716;10;0;134;24;3676;0;0;207;35;3602;0;0;652;152;3040;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;0;70.4779;57.0994;58.8299;906;816;433;343;191;172;107;106;85;76;73;51;0;0;0;0;0;0;0;156.911;0;164.964;15.6136;0;0;0;0;0;0;0;0;52;0;0;26;3766;23;0;0;2;3819;5;0;0;4;3835;0;0;0;47;3797;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;1;76.9542;63.1124;63.6951;993;897;698;659;602;483;401;247;48;32;28;23;22;0;0;0;0;0;0;87.5229;0;92.4222;12.9282;0;0;0;0;0;0;0;0;1935;0;31;3;1875;1411;0;134;0;2299;1207;0;169;0;2468;0;0;1847;0;1997;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;2;93.9061;80.1413;79.1204;974;815;553;350;193;116;79;77;76;51;49;46;44;13;5;0;0;0;0;9.85458;0;9.88762;9.66214;0;0;0;0;0;0;0;0;281;0;9;0;3554;114;0;32;0;3698;49;0;73;0;3722;0;0;576;0;3268;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;3;85.8926;75.6899;73.6223;905;805;468;275;183;52;15;15;11;11;11;11;11;11;10;10;0;0;0;10.3132;0;9.88;14.1471;0;0;0;0;0;0;0;0;228;0;0;0;3616;2;0;0;0;3842;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;4;84.5793;70.7955;70.5052;1038;951;665;453;377;229;169;152;140;98;3;3;0;0;0;0;0;0;0;14.1928;0;14.6898;6.90418;0;0;0;0;0;0;0;0;957;0;6;0;2881;407;0;0;0;3437;69;0;7;4;3764;0;0;66;3;3775;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;5;99.1873;84.5869;83.7045;1016;983;875;762;712;670;575;517;433;404;292;235;217;170;75;72;28;28;0;13.8704;0;13.4648;9.23504;1;1;1;0;0;0;0;771;915;0;55;18;2856;764;0;116;0;2964;473;0;197;0;3174;0;0;1173;0;2671;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;6;88.5016;75.0723;74.1753;954;859;675;593;546;314;266;255;199;178;174;164;157;140;89;33;0;0;0;11.3764;0;11.3827;9.17864;0;0;0;0;0;0;0;0;162;0;2;0;3680;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;7;87.2794;71.4363;71.7079;905;759;491;355;212;151;125;125;118;118;115;114;111;107;103;68;67;65;65;36.8083;0;38.1458;5.58093;0;0;0;0;0;0;0;0;53;0;51;0;3740;9;0;108;0;3727;0;0;287;0;3557;0;0;735;0;3109;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;8;142.947;119.306;118.917;990;935;911;846;823;813;786;765;744;739;698;633;580;564;528;501;396;391;373;31.9901;0;32.1421;6.07885;1;1;1;0;0;0;0;0;151;0;418;0;3275;0;0;763;0;3081;0;0;1006;0;2838;0;0;1312;0;2532;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;9;80.5572;67.9774;67.6621;960;893;739;705;685;585;535;462;438;433;299;291;170;163;124;90;59;58;42;65.8221;0;65.7724;14.1396;13;9;3;0;0;0;0;0;1359;0;319;460;1706;1345;0;520;267;1712;1370;0;711;9;1754;378;0;1536;569;1361;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;10;62.1571;53.4365;53.6759;1047;963;786;714;659;563;486;465;393;368;342;300;293;244;181;177;157;152;124;84.4984;0;87.8331;17.5421;2;2;2;0;0;0;5;768;1711;0;152;584;1397;1526;0;230;446;1642;1378;0;232;475;1759;0;0;437;1860;1547;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;11;90.3798;75.6405;74.448;1047;1007;875;821;762;629;511;463;259;155;45;44;42;29;27;26;3;3;2;10.7409;0;10.2717;9.38557;0;0;0;0;0;0;0;97;2500;0;52;55;1237;1849;0;238;33;1724;1499;0;374;39;1932;0;0;2734;227;883;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;12;89.1837;75.0994;74.2627;948;859;595;507;379;210;155;58;57;45;38;38;38;33;33;28;28;28;27;11.1743;0;11.2535;9.16813;1;1;1;0;0;0;0;0;428;0;10;22;3384;239;0;0;0;3605;137;0;0;0;3707;0;0;0;0;3844;1;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;13;81.0913;71.8335;69.487;885;791;457;289;269;88;14;5;0;0;0;0;0;0;0;0;0;0;0;11.7006;20;9.78013;12.8881;0;0;0;0;0;0;0;0;28;0;0;0;3816;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;14;85.5166;74.2188;73.121;894;684;382;282;256;225;204;194;182;176;145;140;124;117;117;117;41;41;0;13.057;0;12.4121;10.9134;2;2;1;0;0;0;0;420;755;0;145;23;2921;698;0;207;0;2939;506;0;254;0;3084;0;0;859;0;2985;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;15;105.045;86.8398;86.7128;994;912;709;623;481;328;183;123;93;38;20;17;13;13;13;12;0;0;0;28.7216;0;28.797;6.33113;1;1;1;0;0;0;0;352;378;0;36;0;3430;285;0;103;0;3456;239;0;294;0;3311;0;0;2208;0;1636;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;16;88.9404;77.0559;74.7323;1011;808;499;348;223;86;20;14;10;0;0;0;0;0;0;0;0;0;0;15.6371;0;10.6856;14.0582;0;0;0;0;0;0;0;0;57;0;0;0;3787;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;17;92.6358;78.7745;77.352;1021;977;782;711;643;519;485;442;393;384;363;349;316;303;279;253;173;134;63;33.095;0;29.276;12.4303;2;2;1;0;0;0;0;0;931;0;122;30;2761;737;0;274;0;2833;425;0;382;0;3037;0;0;1088;0;2756;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;18;90.4095;74.3244;74.6511;883;810;558;538;427;371;354;319;299;269;258;237;151;130;105;101;92;91;71;42.654;0;44.602;6.726;0;0;0;0;0;0;0;0;104;0;204;0;3536;44;0;392;0;3408;0;0;637;0;3207;0;0;1005;0;2839;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;19;82.3507;71.8041;70.2713;970;808;665;611;507;388;349;315;303;297;276;236;204;197;60;41;28;28;28;17.2344;0;14.77;13.2747;0;0;0;0;0;0;0;0;735;0;49;0;3060;262;0;64;0;3518;70;0;0;0;3774;0;0;1;0;3843;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;20;63.1865;54.5929;53.5877;983;791;457;309;177;152;29;27;22;21;19;13;13;13;13;13;13;13;13;46.0994;0;43.7719;16.6133;0;0;0;0;0;0;0;3;459;0;0;0;3385;147;0;4;0;3693;70;0;11;0;3763;0;0;56;55;3733;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;21;87.8788;76.1597;74.9142;986;923;729;623;529;484;412;382;352;315;279;278;251;247;244;243;243;240;236;26.0372;0;23.1436;12.6512;3;3;2;0;0;0;0;987;1228;0;373;0;2243;928;0;616;0;2300;683;0;828;0;2333;0;0;1635;0;2209;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;22;86.8624;76.2253;74.3012;907;788;557;261;159;93;85;43;21;21;21;19;19;19;19;19;19;19;19;9.39724;0;9.84272;13.4792;0;0;0;0;0;0;61;116;89;0;30;0;3725;86;0;45;0;3713;56;0;58;0;3730;0;0;180;0;3664;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;23;56.6132;50.0572;49.2601;975;898;782;718;626;515;478;469;396;369;310;285;272;189;152;0;0;0;0;44.0952;0;45.1149;19.02;2;2;1;0;0;0;60;0;961;0;9;1236;1638;767;0;0;1204;1873;420;0;0;1393;2031;0;0;0;1941;1903;1;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;24;66.1459;56.6644;56.3491;984;885;685;573;496;426;393;376;352;335;288;241;228;162;70;69;21;21;12;55.4514;0;56.7081;14.9759;3;1;1;0;0;0;0;772;922;0;40;354;2528;636;0;0;388;2820;421;0;0;290;3133;0;0;0;965;2879;1;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;25;102.251;84.0356;83.9555;877;767;573;503;433;308;150;91;56;55;41;0;0;0;0;0;0;0;0;24.187;0;24.3087;5.84239;0;0;0;0;0;0;0;0;48;0;14;0;3782;22;0;28;0;3794;0;0;160;0;3684;0;0;771;0;3073;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;26;89.2216;72.666;72.4475;657;358;196;146;67;33;0;0;0;0;0;0;0;0;0;0;0;0;0;13.8985;0;13.9056;5.21926;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;27;96.5783;82.0835;80.1574;926;655;398;256;194;62;42;15;0;0;0;0;0;0;0;0;0;0;0;7.94511;0;7.89958;10.7988;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;28;91.1238;77.8148;76.8189;930;815;592;492;413;356;296;278;243;234;216;130;98;98;16;1;0;0;0;53.0172;0;51.2443;12.3771;0;0;0;0;0;0;16;0;135;0;37;0;3672;1;0;46;0;3797;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;29;80.5973;70.5297;68.6514;793;613;337;299;280;260;246;220;177;170;112;50;21;0;0;0;0;0;0;17.9454;0;14.4051;14.147;0;0;0;0;0;0;0;0;426;0;0;19;3399;86;0;0;0;3758;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;30;62.7908;54.2268;52.9344;949;805;463;327;140;108;0;0;0;0;0;0;0;0;0;0;0;0;0;32.0213;0;29.0132;15.5429;0;0;0;0;0;0;0;0;250;0;0;0;3594;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;31;68.7703;58.2724;57.9935;978;817;565;406;346;251;180;118;116;74;21;21;21;20;14;14;14;14;13;60.4534;0;61.3733;14.0056;1;0;0;0;0;0;0;33;289;0;214;6;3335;211;0;251;0;3382;175;0;292;0;3377;0;0;446;1;3397;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;32;78.7758;68.4555;67.6865;1045;996;878;808;767;644;601;586;525;495;457;414;398;373;339;326;287;261;173;39.9076;0;38.4931;13.7365;11;5;3;1;1;1;114;977;1285;0;583;159;1817;878;0;795;29;2142;657;0;1028;0;2159;0;0;2038;101;1705;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;33;72.5799;64.0591;63.4066;1025;946;859;848;824;759;678;658;641;582;535;477;451;364;342;340;314;299;278;36.3952;0;36.9541;16.008;18;10;2;1;1;1;495;589;1775;0;617;1071;381;1575;0;920;888;461;1251;0;1170;887;536;963;0;1060;1639;182;1;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;34;63.8593;53.224;54.5674;882;713;408;310;249;238;234;210;196;190;190;185;176;143;125;124;54;21;21;143.204;0;151.624;16.9993;1;1;1;0;0;0;142;549;412;0;76;184;3172;319;0;84;91;3350;270;0;18;93;3463;0;0;202;351;3291;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;35;57.7919;48.1124;48.5328;697;520;292;192;114;85;27;8;0;0;0;0;0;0;0;0;0;0;0;99.6883;0;104.194;15.8763;0;0;0;0;0;0;0;0;169;0;0;0;3675;3;0;0;0;3841;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;36;86.3522;71.2854;70.8983;880;714;388;305;210;161;132;79;79;75;65;32;32;32;32;32;0;0;0;17.5224;0;17.2099;7.41976;0;0;0;0;0;0;0;0;48;0;0;0;3796;0;0;20;0;3824;0;0;48;0;3796;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;37;99.3018;82.4672;81.8835;889;780;431;402;289;148;119;84;26;25;14;0;0;0;0;0;0;0;0;21.7914;0;20.7252;7.4379;0;0;0;0;0;0;0;0;28;0;2;0;3814;0;0;0;0;3844;0;0;0;0;3844;0;0;56;0;3788;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;38;107.961;93.2203;90.647;944;788;596;449;254;81;20;2;0;0;0;0;0;0;0;0;0;0;0;8.93861;15;6.83243;9.13412;0;0;0;0;0;0;15;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;39;104.069;88.41;86.4599;830;676;373;268;186;75;0;0;0;0;0;0;0;0;0;0;0;0;0;6.85718;0;7.00635;9.67226;0;0;0;0;0;0;45;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;40;63.7253;54.5234;54.1186;1006;900;629;510;288;123;40;40;0;0;0;0;0;0;0;0;0;0;0;52.4737;0;52.4852;14.824;0;0;0;0;0;0;0;0;317;0;0;0;3527;25;0;0;0;3819;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;41;66.7482;56.4339;56.5307;950;861;552;277;90;57;18;18;17;17;17;13;13;0;0;0;0;0;0;70.6618;0;73.4311;13.8808;0;0;0;0;0;0;0;0;237;0;0;0;3607;8;0;0;0;3836;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;42;62.744;53.0354;54.0999;845;731;377;216;85;8;6;6;0;0;0;0;0;0;0;0;0;0;0;130.793;0;139.055;17.4201;0;0;0;0;0;0;0;0;184;0;0;2;3658;72;0;0;0;3772;52;0;0;0;3792;0;0;54;31;3759;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;43;95.1103;82.4667;81.6259;978;876;690;622;533;458;377;361;300;295;281;274;265;263;259;259;259;258;184;31.2203;0;29.0764;11.6541;4;3;2;0;0;0;206;1413;862;0;874;10;2098;587;0;1293;0;1964;356;0;1565;0;1923;4;0;2550;0;1290;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;44;70.7391;62.1335;61.1668;960;829;651;585;546;517;485;475;469;435;383;301;295;282;270;221;180;178;174;47.2505;0;45.2517;16.9825;9;7;3;0;0;0;384;1;1025;0;323;531;1965;1130;0;365;332;2017;1029;0;394;346;2075;61;0;787;1171;1825;1;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;45;59.8278;49.5213;49.6837;771;664;389;255;225;177;154;150;150;149;149;121;113;112;95;60;60;60;60;58.3704;0;60.7219;15.4378;1;1;1;0;0;0;380;0;346;0;0;627;2871;217;0;0;651;2976;61;0;0;727;3056;9;0;0;837;2998;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;46;70.0447;59.5622;58.6933;874;842;413;226;143;96;88;67;46;45;44;0;0;0;0;0;0;0;0;23.4761;0;22.1739;11.5107;0;0;0;0;0;0;0;0;366;0;0;0;3478;91;0;0;0;3753;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;47;99.5619;86.8783;83.8356;954;828;572;514;305;149;89;28;0;0;0;0;0;0;0;0;0;0;0;14.7118;15;7.98154;8.08419;0;0;0;0;0;0;0;0;17;0;0;0;3827;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;48;105.385;91.9883;89.2318;1000;858;616;473;272;70;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7927;15;7.60209;8.68896;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;49;105.578;90.5609;88.6275;907;699;316;151;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.66129;0;7.75556;10.568;0;0;0;0;0;0;3;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;50;60.6314;52.2604;51.0018;949;853;536;351;162;91;31;29;0;0;0;0;0;0;0;0;0;0;0;49.6889;0;45.4325;15.2579;0;0;0;0;0;0;0;0;789;0;0;0;3055;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;51;61.4763;52.5786;52.8715;940;759;374;226;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.258;0;118.976;17.916;0;0;0;0;0;0;0;0;384;0;0;0;3460;13;0;0;0;3831;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;52;62.4776;52.5299;53.7914;986;848;493;338;112;65;34;34;20;19;0;0;0;0;0;0;0;0;0;157.566;0;163.441;17.8452;0;0;0;0;0;0;150;0;645;0;8;0;3191;307;0;0;0;3537;50;0;0;0;3794;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;53;103.371;86.7986;86.468;941;804;654;594;450;379;300;266;178;114;110;107;94;94;94;94;93;91;0;22.5871;0;22.4364;6.98988;0;0;0;0;0;0;387;416;265;0;478;0;3101;237;0;794;0;2813;94;0;1049;0;2701;0;0;1660;0;2184;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;54;85.9144;75.9677;73.9662;1024;854;678;515;466;319;239;212;203;203;177;172;169;168;146;141;131;108;73;20.6621;0;15.9462;14.7235;5;2;1;2;1;1;0;369;448;0;270;159;2967;314;0;404;117;3009;286;0;567;0;2991;339;0;1122;0;2383;1;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;55;75.7029;64.9618;63.8377;1008;951;887;879;795;668;567;554;543;500;479;453;430;425;371;355;351;328;310;26.6561;0;27.8577;21.4008;14;7;4;4;4;2;241;0;1056;0;543;1168;1077;921;0;813;1071;1039;890;0;1047;955;952;562;0;1532;1098;652;1;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;56;73.2617;62.6556;61.8634;951;820;608;551;468;443;385;333;315;294;239;228;217;217;213;160;157;129;123;15.0853;0;16.6311;13.596;2;2;2;0;0;0;464;0;1177;0;42;538;2087;1029;0;9;419;2387;540;0;2;591;2711;0;0;40;1398;2406;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;57;94.1985;81.0632;79.347;999;924;562;231;111;56;13;2;0;0;0;0;0;0;0;0;0;0;0;7.18314;0;8.64425;11.2398;0;0;0;0;0;0;0;0;70;0;0;0;3774;0;0;0;0;3844;0;0;0;0;3844;0;0;0;3;3841;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;58;101.625;89.4368;86.0086;962;806;586;378;233;146;96;18;0;0;0;0;0;0;0;0;0;0;0;13.8915;15;7.46866;7.55049;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;59;102.571;88.1571;85.8733;884;688;403;200;182;77;41;21;0;0;0;0;0;0;0;0;0;0;0;9.04188;0;8.09048;11.9227;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;60;68.5801;58.2529;57.385;1017;937;672;515;329;245;70;34;34;34;34;31;27;16;12;0;0;0;0;55.0286;0;52.7109;14.4618;0;0;0;0;0;0;0;0;498;0;42;0;3304;26;0;60;0;3758;0;0;17;0;3827;0;0;13;0;3831;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;61;57.8489;49.4407;49.5986;939;854;466;274;129;8;1;0;0;0;0;0;0;0;0;0;0;0;0;111.963;0;115.166;16.5378;0;0;0;0;0;0;0;0;1044;0;0;47;2753;166;0;0;81;3597;0;0;0;155;3689;0;0;0;90;3754;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;62;69.538;58.8231;58.1483;956;867;625;529;457;326;281;246;200;184;123;120;118;104;62;37;30;30;30;47.9238;0;47.002;13.3694;0;0;0;0;0;0;529;0;879;0;227;228;2510;720;0;182;132;2810;488;0;120;207;3029;0;0;0;574;3270;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;63;91.9693;76.116;75.8717;946;838;463;300;225;118;108;105;98;91;61;53;47;47;47;47;47;47;45;26.8658;0;26.5135;6.38267;0;0;0;0;0;0;0;199;17;0;41;0;3786;0;0;97;0;3747;0;0;157;0;3687;0;0;342;0;3502;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;64;84.8241;74.6212;72.7107;973;809;578;488;345;282;270;233;200;199;177;170;151;150;110;90;89;87;24;17.9441;0;14.1442;14.3567;2;1;1;0;0;0;0;600;339;0;116;56;3333;190;0;293;4;3357;140;0;365;0;3339;0;0;46;0;3798;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;65;74.9475;66.6751;64.0445;863;757;401;241;164;74;73;72;70;63;62;50;50;50;31;0;0;0;0;15.6173;20;13.2137;14.0392;0;0;0;0;0;0;0;0;136;0;0;56;3652;109;0;0;57;3678;11;0;0;84;3749;0;0;0;9;3835;1;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;66;69.4407;62.2942;60.1795;967;901;663;599;470;373;308;286;210;162;139;107;106;60;37;37;34;23;6;16.0695;0;17.2557;22.1997;2;2;1;0;0;0;160;0;725;0;75;848;2196;479;0;101;844;2420;250;0;118;979;2497;0;0;179;1325;2340;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;67;66.5219;58.0125;56.9422;953;885;679;544;440;390;323;307;279;255;238;189;188;154;153;150;150;143;128;15.1046;0;20.0924;20.7603;5;3;1;1;1;1;554;0;762;0;100;1442;1540;521;0;103;1425;1795;451;0;122;1375;1896;0;0;543;1816;1485;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;68;104.05;87.448;86.1748;871;774;577;431;295;204;137;109;107;106;106;105;100;100;93;77;73;70;65;5.12565;0;7.15433;8.41079;0;0;0;0;0;0;0;0;182;0;21;28;3613;102;0;26;17;3699;91;0;114;7;3632;0;0;449;0;3395;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;69;96.7706;82.1181;80.9672;888;752;529;409;305;143;47;46;44;39;33;32;30;29;28;27;0;0;0;5.46748;0;7.32075;8.49863;1;1;1;0;0;0;0;0;6;0;18;0;3820;0;0;41;0;3803;0;0;72;0;3772;0;0;92;0;3752;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;70;68.9129;58.9303;57.6951;1015;862;694;582;463;149;55;41;29;6;5;0;0;0;0;0;0;0;0;47.9186;0;43.4363;14.6747;0;0;0;0;0;0;0;0;1264;0;103;13;2464;145;0;208;3;3488;0;0;238;0;3606;0;0;213;159;3472;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;71;64.4878;55.1904;54.3561;1017;962;809;684;601;333;281;224;174;149;85;84;75;72;33;7;7;7;7;72.8715;0;70.7442;16.3695;0;0;0;0;0;0;89;0;2204;0;196;81;1363;1135;0;228;117;2364;494;0;221;231;2898;0;0;617;1399;1828;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;72;103.087;85.5359;84.4693;988;932;724;692;584;474;459;436;325;305;250;191;130;55;33;25;25;25;24;37.2581;0;36.1509;10.2795;0;0;0;0;0;0;437;0;611;0;403;144;2686;582;0;442;34;2786;453;0;609;22;2760;0;0;2006;336;1502;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;73;105.711;87.91;86.9899;994;892;640;562;415;177;128;103;85;85;45;43;0;0;0;0;0;0;0;27.3135;0;25.5156;7.85222;0;0;0;0;0;0;0;0;0;0;17;0;3827;0;0;41;0;3803;0;0;193;0;3651;0;0;875;0;2969;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;74;88.538;78.077;75.6964;953;846;606;431;416;333;311;285;277;272;265;243;239;215;207;183;182;181;176;14.1709;0;10.9366;15.7731;1;1;1;0;0;0;0;747;350;0;408;8;3078;255;0;579;0;3010;151;0;732;0;2961;0;0;1176;0;2668;0;2;1
D:\_summer\projekts\20130626\testproject\19\01.bmp;75;76.3998;68.0398;65.5036;981;893;595;568;462;351;276;271;257;230;166;123;70;61;23;21;21;20;20;15.6639;20;13.4893;14.6485;8;5;1;2;1;0;0;0;550;0;361;510;2423;477;0;554;330;2483;520;0;706;145;2473;725;0;621;250;2248;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;76;81.3369;70.5965;69.4899;1020;976;823;779;572;512;381;309;200;189;143;121;73;73;37;36;36;0;0;23.9703;0;23.155;16.7349;7;4;2;3;3;2;0;0;906;0;541;392;2005;789;0;788;280;1987;821;0;926;167;1930;811;0;1442;184;1407;1;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;77;89.3892;77.0055;75.7081;925;810;549;461;397;289;220;205;189;162;103;67;50;47;47;45;45;45;3;17.0747;0;15.7117;13.0611;3;3;3;0;0;0;61;0;235;0;381;18;3210;192;0;572;1;3079;187;0;637;0;3020;0;0;1255;4;2585;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;78;86.4082;74.0619;72.3697;1004;919;812;744;622;458;431;358;320;248;244;166;161;161;153;152;139;137;124;11.8332;0;13.4974;15.5702;1;1;1;0;0;0;611;0;1047;0;307;358;2132;964;0;412;257;2211;891;0;448;280;2225;0;0;1791;445;1608;0;2;0
D:\_summer\projekts\20130626\testproject\19\01.bmp;79;98.2362;85.0091;83.2479;935;810;533;242;165;94;91;87;84;83;83;79;72;46;24;5;0;0;0;8.45239;0;9.26363;12.091;0;0;0;0;0;0;70;0;93;0;2;0;3749;9;0;34;0;3801;0;0;85;0;3759;0;0;210;0;3634;0;2;0
